"reportNbr","offenseCode","offenseDsc","locationName","latitudeCrd","longitudeCrd","firstReportDtm"
"160904044","DISORDER","DISORDERLY CONDUCT","3XX N GLEBE RD","38.87546539","-77.1063573","2016-09-04T18:24:00"
"160904047","DRUNK","DRUNKENNESS","40XX FAIRFAX DR","38.88107079","-77.1100251","2016-09-04T18:06:00"
"160904040","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","17XX S QUINCY ST","38.85352094","-77.09771817","2016-09-04T17:19:00"
"160904043","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","X AT EB I66 EAST AT N HARRISON ST","38.88007852","-77.12691873","2016-09-04T17:19:00"
"160904041","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","26XX SHIRLINGTON RD","38.84525992","-77.08718109","2016-09-04T17:12:00"
"160904042","FORGERY","FORGERY OTHER THAN LISTED","2XX N GLEBE RD","38.87410869","-77.1035367","2016-09-04T16:57:00"
"160904037","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","10XX S BARTON ST","38.86214741","-77.08569885","2016-09-04T15:18:00"
"160904039","LARCENY","LARCENY-FROM AUTO","24XX 26TH CT S","38.84699483","-77.07977832","2016-09-04T14:57:00"
"160904038","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","COLUMBIA ST & S HIGHLAND PK","38.8606533","-77.09076001","2016-09-04T14:37:00"
"160904036","TREPASS","TRESPASSING","8XX N GLEBE RD","38.88019804","-77.11590689","2016-09-04T14:13:00"
"160904035","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","S, XX ST AT S WAKEFIELD ST","38.83553731","-77.09217548","2016-09-04T13:55:00"
"160904033","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","RIDGE & WASHINGTON BL RD","38.86144408","-77.06849736","2016-09-04T12:24:00"
"160904034","AGGASLT","AGG ASLT-FAMILY HANDS FISTS FEET","21XX S OAKLAND ST","38.84754028","-77.09234647","2016-09-04T12:17:00"
"160904031","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL ST & N MEADE","38.89163851","-77.07305805","2016-09-04T11:54:00"
"160904032","FRAUD","FRAUD - OTHER","12XX N COURTHOUSE RD","38.88879989","-77.08529024","2016-09-04T11:08:00"
"160904030","SUSPVHCL","SUSPICIOUS AUTO","26XX BLK SHIRLINGTON RD","38.84672225","-77.08206199","2016-09-04T11:02:00"
"160904028","LIQUOR","LIQUOR POSSESSING","16XX WILSON","38.89378624","-77.07550162","2016-09-04T09:59:00"
"160904029","DRUNK","DRUNKENNESS","16XX WILSON","38.8955233","-77.07851734","2016-09-04T09:59:00"
"160904026","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT","38.88782564","-77.15784868","2016-09-04T08:55:00"
"160904027","FNDVEHL","FND VEHICLES-ABANDONED/RECOVERED","11XX S FOREST DR","38.85123201","-77.11485355","2016-09-04T08:42:00"
"160904025","LIQUOR","LIQUOR POSSESSING","19TH DR & FORT MYER ST N","38.89844572","-77.07042706","2016-09-04T08:21:00"
"160904024","MENTAL","MENTAL CASES","6XX N GLEBE RD","38.87801836","-77.11193306","2016-09-04T08:08:00"
"160904022","TREPASS","TRESPASSING","40XX 9TH ST N","38.88271626","-77.1098466","2016-09-04T07:26:00"
"160904020","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT N SYCAMORE ST","38.88471563","-77.15557843","2016-09-04T06:56:00"
"160904023","LOSTPERS","LOST PERSONS","17XX 13TH ST S","38.86422483","-77.07226326","2016-09-04T06:18:00"
"160904021","DRUNK","DRUNKENNESS","28XX POTOMAC AV","38.84853718","-77.05046572","2016-09-04T05:49:00"
"160904019","LARCENY","LARC PARTS FROM VEHICLE","27XX S ADAMS ST","38.84632203","-77.07728612","2016-09-04T05:09:00"
"160904018","SUSPPERS","SUSPICIOUS PERSON","20XX S GLEBE RD","38.85117991","-77.08316873","2016-09-04T05:06:00"
"160904017","SMPLASLT","SIMPLE ASSAULT NON FAMILY","27XX JEFFERSON","38.84784365","-77.05326974","2016-09-04T04:20:00"
"160904016","DRUNK","DRUNKENNESS","31XX WILSON","38.88805958","-77.09500468","2016-09-04T03:37:00"
"160904015","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","FAIRFAX ST & N WAKEFIELD DR","38.88271868","-77.11855715","2016-09-04T03:26:00"
"160904014","SMPLASLT","SIMPLE ASSAULT NON FAMILY","39XX WILSON","38.87828507","-77.10795545","2016-09-04T03:05:00"
"160904011","FNDPROP","FOUND PROPERTY","31XX CLARENDON","38.88516897","-77.09335464","2016-09-04T02:32:00"
"160904013","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","48XX COLUMBIA PK","38.85751245","-77.1101834","2016-09-04T02:08:00"
"160904009","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","3XX BLK N GLEBE RD","38.87261776","-77.10372435","2016-09-04T01:36:00"
"160904012","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","26XX SHIRLINGTON RD","38.84658567","-77.08157857","2016-09-04T01:34:00"
"160904007","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","X AT SB I395 SOUTH AT S GLEBE RD","38.84607573","-77.08060232","2016-09-04T01:22:00"
"160904008","SMPLASLT","SIMPLE ASSAULT NON FAMILY","31XX WILSON","38.88615214","-77.09656955","2016-09-04T01:19:00"
"160904010","ASSAULT","ASSAULT - OTHER","31XX WILSON","38.88604216","-77.0971939","2016-09-04T01:19:00"
"160904006","FNDPROP","FOUND PROPERTY","31XX CLARENDON","38.88502123","-77.09387718","2016-09-04T01:14:00"
"160904004","DRUNK","DRUNKENNESS","31XX WILSON","38.88590034","-77.09393239","2016-09-04T00:54:00"
"160904005","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","23XX N ALBEMARLE ST","38.89835465","-77.12230423","2016-09-04T00:54:00"
"160904003","DRUNK","DRUNKENNESS","31XX CLARENDON","38.88532169","-77.0967479","2016-09-04T00:45:00"
"160904001","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","31XX CLARENDON","38.88478995","-77.09719372","2016-09-04T00:28:00"
"160904002","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","LEE HW DR & OLD DOMINION","38.89600908","-77.10756358","2016-09-04T00:21:00"
"160903044","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL & S WASHINGTON BL","38.87288431","-77.08597182","2016-09-03T23:39:00"
"160903043","SMPLASLT","SIMPLE ASSAULT NON FAMILY","34XX COLUMBIA PK","38.86172004","-77.09104665","2016-09-03T22:53:00"
"160903042","FRAUD","FRAUD - OTHER","31XX CLARENDON","38.8877617","-77.09681871","2016-09-03T22:52:00"
"160903038","WARRSVC","WARRANT SERVICE","17XX N QUINCY ST","38.89143245","-77.10658584","2016-09-03T22:18:00"
"160903039","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88769708","-77.09787099","2016-09-03T21:51:00"
"160903040","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88735454","-77.09542763","2016-09-03T21:51:00"
"160903041","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88733882","-77.09526626","2016-09-03T21:51:00"
"160903037","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","42XX BLK S FOUR MILE RUN DR","38.85238501","-77.10254833","2016-09-03T21:49:00"
"160903036","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S GEORGE MASON DR & HAMILTON DR","38.84649655","-77.11210987","2016-09-03T20:22:00"
"160903035","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","8XX S SCOTT ST","38.86541168","-77.07656965","2016-09-03T19:56:00"
"160903034","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","COLUMBIA PK AT S, FOXX MILE RUN DR","38.85774252","-77.10709482","2016-09-03T19:38:00"
"160903033","DISORDER","DISORDERLY CONDUCT","9XX N STAFFORD ST","38.88261318","-77.10958801","2016-09-03T19:27:00"
"160903031","DISORDER","DISORDERLY CONDUCT","43XX FAIRFAX DR","38.88135256","-77.11159775","2016-09-03T18:43:00"
"160903030","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N SYCAMORE & WASHINGTON BL ST","38.88885185","-77.15531805","2016-09-03T18:36:00"
"160903032","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","29XX S GLEBE RD","38.84339183","-77.06913842","2016-09-03T18:32:00"
"160903029","LARCENY","LARCENY-FROM BUILDING","9XX N STUART ST","38.88291386","-77.11219831","2016-09-03T17:02:00"
"160903028","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","33XX 5TH ST S","38.86680885","-77.09645129","2016-09-03T16:45:00"
"160903027","NARCOTIC","MARIJUANA-POSSESSING","7100XX 66","38.8780751","-77.12998803","2016-09-03T16:41:00"
"160903048","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","50XX N 22 ST","38.84594354","-77.10672619","2016-09-03T15:30:00"
"160903026","DRUNK","DRUNKENNESS","25XX SHIRLINGTON RD","38.84817747","-77.08516902","2016-09-03T15:09:00"
"160903025","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARMY NAVY ST & S HAYES DR","38.86471857","-77.05750664","2016-09-03T15:06:00"
"160903024","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT N SYCAMORE ST","38.8846756","-77.15819191","2016-09-03T14:55:00"
"160903023","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","7XX N EMERSON ST","38.875055","-77.12398679","2016-09-03T13:38:00"
"160903021","LARCENY","LARC PARTS FROM VEHICLE","44XX S FOUR MILE RUN DR","38.85188635","-77.10261814","2016-09-03T12:36:00"
"160903020","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","GW ST & N LYNN PKWY","38.89671379","-77.07394328","2016-09-03T11:53:00"
"160903016","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","WB, IXX WEST AT N SYCAMORE ST","38.88490884","-77.15769447","2016-09-03T11:04:00"
"160903018","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","29XX S GLEBE RD","38.84696616","-77.07060792","2016-09-03T10:56:00"
"160903017","FNDPROP","FOUND PROPERTY","1XX N WAYNE ST","38.87748526","-77.08471888","2016-09-03T10:51:00"
"160903019","NARCOTIC","AMPHETAMINE-POSSESSING","73XX I66 WEST","38.898362","-77.0673129","2016-09-03T09:56:00"
"160903022","NARCOTIC","DANGEROUS DRUGS - OTHER","74XX I66 WEST","38.89666292","-77.06745195","2016-09-03T09:56:00"
"160903015","FNDPROP","FOUND PROPERTY","14XX N COURTHOUSE RD","38.88906199","-77.08265703","2016-09-03T09:47:00"
"160903014","SMPLASLT","SIMPLE ASSAULT NON FAMILY","12XX N ILLINOIS ST","38.88495023","-77.13000983","2016-09-03T09:30:00"
"160903013","MENTAL","MENTAL CASES","23XX JEFFERSON","38.85344951","-77.05317559","2016-09-03T08:31:00"
"160903012","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","NB JEFFERSON DAVIS HW AT NB, I3XX NORTH","38.86626774","-77.04723268","2016-09-03T07:48:00"
"160903009","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","23RD ST & S FERN ST S","38.8526822","-77.05649711","2016-09-03T03:37:00"
"160903011","DRUNK","DRUNKENNESS","30XX WASHINGTON","38.88637826","-77.09609177","2016-09-03T03:25:00"
"160903010","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","31XX WILSON","38.88915255","-77.09395341","2016-09-03T03:21:00"
"160903008","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","38XX COLUMBIA PK","38.85964557","-77.09755442","2016-09-03T02:07:00"
"160903006","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","31XX WILSON","38.8871123","-77.09486489","2016-09-03T01:45:00"
"160903005","DRUNK","DRUNKENNESS","31XX BLK","38.88772148","-77.09409802","2016-09-03T01:25:00"
"160903007","TREPASS","TRESPASSING","26XX SHIRLINGTON RD","38.845934","-77.08063098","2016-09-03T01:15:00"
"160903004","FNDPROP","FOUND PROPERTY","13XX N VEITCH ST","38.89032236","-77.08404025","2016-09-03T01:09:00"
"160903003","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","X AT NB I395 NORTH AT S GLEBE RD","38.84513835","-77.07772965","2016-09-03T00:43:00"
"160903002","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","36XX S FOUR MILE RUN DR","38.84580975","-77.08685193","2016-09-03T00:03:00"
"160903001","LARCENY","LARCENY-FROM AUTO","12XX N HARTFORD ST","38.88862466","-77.09710699","2016-09-02T23:52:00"
"160902046","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88757529","-77.09553592","2016-09-02T22:27:00"
"160902048","PARKVIOL","PARKING VIOLATION","31XX WILSON","38.88480022","-77.09479024","2016-09-02T22:27:00"
"160902045","SMPLASLT","SIMPLE ASSAULT NON FAMILY","23XX S EADS ST","38.8545577","-77.05428015","2016-09-02T22:21:00"
"160902044","FORGERY","FORGERY OF OTHER OBJECT","40XX LEE","38.89797746","-77.10932552","2016-09-02T21:41:00"
"160902042","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","NB, I3XX NORTH AT","38.86605477","-77.06112544","2016-09-02T21:40:00"
"160902043","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","66XX 19TH RD N","38.88374031","-77.15557838","2016-09-02T21:33:00"
"160902041","WEAPONS","WEAPONS-POSSESSION OF","13XX WILSON","38.89389989","-77.07124126","2016-09-02T21:05:00"
"160902038","NARCOTIC","DANGEROUS DRUGS - OTHER","14XX N COURTHOUSE RD","38.89143592","-77.08548145","2016-09-02T20:11:00"
"160902047","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N JACKSON & WILSON BL ST","38.88516957","-77.09770827","2016-09-02T20:11:00"
"160902040","NARCOTIC","MARIJUANA-POSSESSING","15XX ARLINGTON","38.8902358","-77.07341026","2016-09-02T19:51:00"
"160902037","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86223823","-77.0597758","2016-09-02T19:50:00"
"160902036","MENTAL","MENTAL CASES","6XX N TAZEWELL ST","38.87740458","-77.11138453","2016-09-02T18:57:00"
"160902039","PUBLORDR","MISC PUBLIC ORDER CRIMES","29XX S GLEBE RD","38.84347496","-77.06662578","2016-09-02T18:52:00"
"160902034","CNTRFIT","PASS COUNTERFEITED","24XX WILSON","38.89195372","-77.09000368","2016-09-02T17:44:00"
"160902031","OTSEXOFF","OTHER SEX OFFENSE","23XX 11TH ST N","38.88423041","-77.08547479","2016-09-02T17:05:00"
"160902032","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","49XX LEE","38.89558147","-77.12748789","2016-09-02T16:46:00"
"160902033","VANDALSM","VANDALISM (PROP DAMAGE) - OTHER","8XX S GREENBRIER ST","38.85420413","-77.11908718","2016-09-02T16:36:00"
"160902035","OBSTRUCT","OBSTRUCTING COURT ORDER","1XX N THOMAS ST","38.87160227","-77.10333889","2016-09-02T16:23:00"
"160902030","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N ARLINGTON RIDGE & WILSON BL RD","38.89314372","-77.06638797","2016-09-02T16:06:00"
"160902028","NARCOTIC","MARIJUANA-POSSESSING","3XX S GLEBE RD","38.86670683","-77.0952107","2016-09-02T16:02:00"
"160902029","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86268926","-77.06152278","2016-09-02T14:49:00"
"160902026","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","20XX N WOODROW ST","38.89588616","-77.12092976","2016-09-02T14:49:00"
"160902025","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","COLUMBIA ST & S GREENBRIER PK","38.85329493","-77.11847965","2016-09-02T14:37:00"
"160902027","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","WB, IXX WEST AT N GLEBE RD","38.8878369","-77.11584321","2016-09-02T14:30:00"
"160902024","PARKVIOL","PARKING VIOLATION","49XX 25TH ST S","38.84257644","-77.10298946","2016-09-02T14:11:00"
"160902023","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","29XX S GLEBE RD","38.84478551","-77.06805155","2016-09-02T13:21:00"
"160902022","LARCENY","LARCENY-FROM AUTO","16XX S JOYCE ST","38.85863543","-77.06295154","2016-09-02T12:38:00"
"160902020","PARKVIOL","PARKING VIOLATION","27XX S ADAMS ST","38.84311348","-77.0747688","2016-09-02T12:36:00"
"160902021","PARKVIOL","PARKING VIOLATION","27XX S ADAMS ST","38.84612171","-77.07472895","2016-09-02T12:36:00"
"160902019","LARCENY","LARCENY-FROM AUTO","28XX N GLEBE RD","38.90650365","-77.12813973","2016-09-02T10:50:00"
"160902017","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","61XX BLK","38.89299746","-77.14577839","2016-09-02T10:42:00"
"160902018","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","24XX N NELSON ST","38.90115276","-77.104237","2016-09-02T10:22:00"
"160902016","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","LEE HW ST & N MONROE","38.89532692","-77.10533333","2016-09-02T10:09:00"
"160902015","TREPASS","TRESPASSING","38XX WILSON","38.87898458","-77.10752669","2016-09-02T09:46:00"
"160902013","OCCPACC","OCCU ACC FALLS","28XX CLARENDON","38.88901709","-77.09273972","2016-09-02T09:14:00"
"160902012","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","2ND & WASHINGTON BL ST S","38.87278691","-77.08007527","2016-09-02T09:04:00"
"160902011","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","60XX BLK","38.89360337","-77.14410718","2016-09-02T08:48:00"
"160902014","PARKVIOL","PARKING VIOLATION","COLUMBIA ST & S VEITCH PK","38.86567406","-77.08258344","2016-09-02T08:14:00"
"160902009","MENTAL","MENTAL CASES","21XX WASHINGTON","38.87226009","-77.08550706","2016-09-02T06:52:00"
"160902010","PARKVIOL","PARKING VIOLATION","44XX 4TH ST N","38.87067668","-77.11146765","2016-09-02T06:04:00"
"160902008","DRUNK","DRUNKENNESS","50XX LEE","38.89707741","-77.13075316","2016-09-02T04:32:00"
"160902007","DRUNK","DRUNKENNESS","31XX WILSON","38.88825019","-77.09394239","2016-09-02T03:48:00"
"160902006","WEAPONS","WEAPONS CARRYING CONCEALED","26XX WASHINGTON","38.8773952","-77.0869229","2016-09-02T02:24:00"
"160902004","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","21XX COLUMBIA PK","38.86550672","-77.07864319","2016-09-02T01:25:00"
"160902005","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","5XX 395","38.86753039","-77.05899548","2016-09-02T01:12:00"
"160902002","SMPLASLT","SIMPLE ASSAULT NON FAMILY","11XX S MONROE ST","38.86143517","-77.09256367","2016-09-01T23:59:00"
"160902003","NARCOTIC","NARCOTICS HEROIN-POSSESSING","69XX 66","38.88750431","-77.15719103","2016-09-01T23:23:00"
"160901048","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","N PERSHING ST & N PIEDMONT DR","38.87545713","-77.10495884","2016-09-01T23:09:00"
"160901045","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","ARMY NAVY ST & S EADS DR","38.86357517","-77.05497018","2016-09-01T22:31:00"
"160901047","LARCENY","LARCENY - OTHER","26XX S KENT ST","38.84819634","-77.06329853","2016-09-01T22:30:00"
"160901046","LIQUOR","LIQUOR POSSESSING","10XX BLK S JEFFERSON ST","38.85204375","-77.11900285","2016-09-01T22:27:00"
"160901044","LARCENY","LARC PARTS FROM VEHICLE","8XX S ARLINGTON MILL DR","38.85812498","-77.11462898","2016-09-01T22:03:00"
"160901042","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","SB, I3XX SOUTH AT","38.83853886","-77.08733922","2016-09-01T20:05:00"
"160901043","LARCENY","LARC PARTS FROM VEHICLE","14XX S JOYCE ST","38.86282352","-77.06341255","2016-09-01T20:01:00"
"160901041","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","51XX LEE","38.89497996","-77.12989798","2016-09-01T19:58:00"
"160901040","NARCOTIC","NARCOTICS COCAINE-SELLING","23RD RD & S GLEBE ST S","38.85065831","-77.08075502","2016-09-01T19:42:00"
"160901039","FNDPROP","FOUND PROPERTY","30XX WASHINGTON","38.88579051","-77.09329316","2016-09-01T19:14:00"
"160901037","FORGERY","FORGERY OF OTHER OBJECT","7XX I395 NORTH","38.860094","-77.06814836","2016-09-01T18:06:00"
"160901036","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","X AT SB I395 SOUTH AT S GLEBE RD","38.84827446","-77.07816423","2016-09-01T17:56:00"
"160901035","DISORDER","DISORDERLY CONDUCT","41XX FAIRFAX DR","38.88120884","-77.10813747","2016-09-01T17:49:00"
"160901038","RAPE","RAPE-STRONG ARM","10XX N MONROE ST","38.88356183","-77.10295662","2016-09-01T17:33:00"
"160901034","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","6XX N MANCHESTER ST","38.87243953","-77.13490936","2016-09-01T17:07:00"
"160901033","WARRSVC","WARRANT SERVICE","EB, IXX EAST AT LYNN ST","38.89865499","-77.0696989","2016-09-01T15:48:00"
"160901030","EMBEZZLE","EMBEZZLEMENT BUSINESS PROPERTY","14XX S HAYES ST","38.86304248","-77.05872653","2016-09-01T15:14:00"
"160901032","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL ST & N GARFIELD","38.874037","-77.09228142","2016-09-01T15:12:00"
"160901028","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","NB, I3XX NORTH AT BOUNDARY CHANNEL DR","38.8715367","-77.04504291","2016-09-01T15:05:00"
"160901029","MISCPUBL","MISCELLANEOUS PUBLIC-OTHER","6XX S BUCHANAN ST","38.85973635","-77.11211185","2016-09-01T15:03:00"
"160901027","NARCOTIC","MARIJUANA-POSSESSING","10XX N QUINCY ST","38.88272572","-77.10631476","2016-09-01T14:50:00"
"160901026","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","72XX I66 EAST","38.89377728","-77.10036867","2016-09-01T14:42:00"
"160901024","PARKVIOL","PARKING VIOLATION","3XX BLK 10TH ST S","38.86434389","-77.05131678","2016-09-01T14:27:00"
"160901025","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","7TH DR & N GEORGE MASON ST N","38.87773516","-77.1182808","2016-09-01T14:21:00"
"160901031","FRAUD","FRAUD IMPERSONATION","14XX N COURTHOUSE RD","38.89056825","-77.0816449","2016-09-01T14:03:00"
"160901023","WARRSVC","WARRANT SERVICE","7XX S 12 ST","38.86382207","-77.05609094","2016-09-01T13:43:00"
"160901021","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86528818","-77.05774883","2016-09-01T13:04:00"
"160901020","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S, FOXX MILE RUN DR AT S GEORGE MASON DR","38.8534111","-77.10228044","2016-09-01T12:55:00"
"160901022","FRAUD","FRAUD SWINDLE","47XX 25TH RD N","38.90323175","-77.12626345","2016-09-01T12:25:00"
"160901018","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL DR & N PARK","38.86862571","-77.11784276","2016-09-01T12:20:00"
"160901019","TREPASS","TRESPASSING","66XX LITTLE FALLS RD","38.89327082","-77.16294035","2016-09-01T11:39:00"
"160901016","FNDVEHL","FND VEHICLES-ABANDONED/RECOVERED","58XX 5TH RD S","38.86076076","-77.1296425","2016-09-01T11:08:00"
"160901014","PARKVIOL","PARKING VIOLATION","10XX N QUINCY ST","38.88616337","-77.10837125","2016-09-01T10:53:00"
"160901015","LARCENY","LARCENY-FROM BUILDING","12XX S HAYES ST","38.86104783","-77.05947646","2016-09-01T10:50:00"
"160901017","EMBEZZLE","EMBEZZLEMENT BUSINESS PROPERTY","44XX WILSON","38.8819429","-77.11467671","2016-09-01T10:40:00"
"160901012","PARKVIOL","PARKING VIOLATION","31XX 13TH ST N","38.88983896","-77.09720672","2016-09-01T10:26:00"
"160901013","UUOT","UNAUTHORIZED USE OF - TRUCKS/BUSES","22XX N COLUMBUS ST","38.89538823","-77.12709655","2016-09-01T10:13:00"
"160901011","LARCENY","LARCENY-BICYCLE","4XX S CLEVELAND ST","38.87045384","-77.0857615","2016-09-01T10:02:00"
"160901009","MISCOFCR","MISCELLANEOUS OFFICER-OTHER","47XX CHESTERFIELD RD","38.848667","-77.10445666","2016-09-01T09:44:00"
"160901010","PARKVIOL","PARKING VIOLATION","24XX S LOWELL ST","38.84538079","-77.08862691","2016-09-01T09:09:00"
"160901008","TREPASS","TRESPASSING","20XX 15TH ST N","38.89159126","-77.08561559","2016-09-01T08:42:00"
"160901007","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","N GEORGE MASON & WASHINGTON BL DR","38.88599714","-77.12573878","2016-09-01T05:39:00"
